image_k_minus feature_k_minus_x_coord feature_k_minus_y_coord image_k feature_k_x_coord feature_k_y_coord 3d_world_pt_x 3d_world_pt_y 3d_world_pt_z
20 813.6 315.36 21 825.12 315.36 -11.6617 -0.688866 60.0991
20 329.76 423.36 21 324 423.36 0.422056 -2.28734 10.809
20 125.28 298.08 21 138.24 298.08 37.8775 3.38944 24.2341
20 293.76 292.32 21 295.2 292.32 5.99745 1.2999 14.5008
20 216 393.12 21 213.12 393.12 3.50858 -1.53973 10.0472
20 620.64 322.56 21 623.52 322.56 -2.34522 -0.33017 25.7462
20 545.76 354.24 21 545.76 354.24 -1.34519 -1.3218 19.3285
20 540 161.28 21 540 161.28 -1.68152 5.56835 18.8702
20 437.76 181.44 21 440.64 181.44 5.30186 6.84799 22.4146
20 470.88 161.28 21 473.76 161.28 3.8467 7.73725 23.1623
20 257.76 394.56 21 253.44 394.56 2.04491 -1.55555 10.1464
20 444.96 269.28 21 447.84 269.28 5.38112 2.65338 22.7918
20 485.28 76.32 21 485.28 76.32 -0.253519 8.52394 17.7367
20 483.84 79.2 21 483.84 79.2 -0.201266 8.42905 17.7175
20 548.64 292.32 21 547.2 292.32 -1.60477 0.923092 19.2621
20 550.08 171.36 21 550.08 171.36 -1.96566 5.20592 19.0702
20 318.24 424.8 21 312.48 424.8 0.648718 -2.30562 10.6709
20 324 424.8 21 318.24 424.8 0.537679 -2.31365 10.741
20 498.24 365.76 21 498.24 365.76 0.200179 -1.66055 18.5005
20 295.2 414.72 21 289.44 414.72 1.15795 -2.05312 10.4575
20 535.68 325.44 21 535.68 325.44 -1.11018 -0.253335 19.0812
20 492.48 370.08 21 492.48 370.08 0.398167 -1.80924 18.4089
20 583.2 286.56 21 583.2 286.56 -2.70332 1.07614 19.8928
20 410.4 213.12 21 413.28 213.12 6.57342 5.40377 21.8304
20 577.152 516.672 21 556.416 516.672 -6.4585 -2.83357 8.80825
20 736.128 72.576 21 746.496 72.576 -5.704 26.0483 63.3302
20 736.128 77.76 21 748.224 77.76 -5.67428 25.5182 63.4023
20 466.56 93.312 21 466.56 93.312 0.518738 8.10694 17.6935
20 632.448 513.216 21 611.712 513.216 -7.10337 -2.85505 9.25002
20 69.12 319.68 21 84.672 319.68 41.4366 1.8336 21.874
20 874.368 321.408 21 886.464 321.408 -14.6287 -1.15388 45.4895
20 290.304 324.864 21 290.304 324.864 5.71747 0.159813 14.0773
20 540.864 324.864 21 540.864 324.864 -1.27483 -0.24122 19.1751
20 357.696 297.216 21 359.424 297.216 6.06509 1.20877 17.6066
20 608.256 328.32 21 610.56 328.32 0.788008 -0.720336 33.8372
20 330.048 423.36 21 323.136 423.36 0.417374 -2.28794 10.8133
20 236.736 416.448 21 233.28 416.448 2.83864 -2.10601 10.1223
20 604.8 342.144 21 608.256 342.144 -0.675872 -1.34735 28.429
20 611.712 343.872 21 615.168 343.872 -1.8838 -1.31286 25.6959
20 222.912 412.992 21 221.184 412.992 3.33955 -2.03706 10.0958
20 269.568 404.352 21 264.384 404.352 1.77409 -1.79616 10.2497
20 789.696 399.168 21 787.968 399.168 -9.11934 -2.59553 18.325
20 729.216 235.008 21 739.584 235.008 -4.13 8.6273 64.2025
20 622.08 238.464 21 622.08 238.464 -4.04439 2.74402 20.5152
20 682.56 247.104 21 688.435 247.104 -0.160227 6.97384 57.5041
20 858.816 247.104 21 872.64 247.104 -16.2077 6.06465 65.4479
20 292.032 254.016 21 300.672 254.016 28.7131 6.86427 32.9679
20 582.336 122.688 21 582.336 122.688 -3.09479 6.83958 19.5244
20 736.128 72.576 21 746.496 72.576 -5.704 26.0483 63.3302
20 736.128 76.7232 21 746.496 76.7232 -5.68023 25.6244 63.3879
20 261.274 418.867 21 257.126 418.867 2.02954 -2.14263 10.2001
20 466.56 93.312 21 466.56 93.312 0.518738 8.10694 17.6935
20 215.654 414.72 21 213.581 414.72 3.62009 -2.08974 10.0844
20 257.126 420.941 21 252.979 420.941 2.14203 -2.19159 10.1694
20 771.379 232.243 21 779.674 232.243 -8.3224 8.40175 64.1333
20 875.059 323.482 21 887.501 323.482 -14.6613 -1.29943 45.4837
20 311.04 223.949 21 321.408 223.949 49.2936 15.2879 53.1062
20 537.062 364.954 21 537.062 364.954 -1.03646 -1.70002 19.1968
20 487.296 105.754 21 487.296 105.754 -0.226668 7.53112 17.8301
20 288.23 219.802 21 298.598 219.802 34.13 11.2669 37.0976
20 215.654 408.499 21 213.581 408.499 3.59487 -1.93119 10.0755
20 779.674 296.525 21 790.042 296.525 -8.80176 1.44376 64.1878
20 775.526 398.131 21 773.453 398.131 -8.7716 -2.57353 18.3075
20 539.136 354.586 21 539.136 354.586 -1.13366 -1.32279 19.2096
20 265.421 408.499 21 261.274 408.499 1.89183 -1.894 10.2215
20 545.357 354.586 21 545.357 354.586 -1.33163 -1.33373 19.3214
20 796.263 306.063 21 806.216 306.063 -10.2973 0.329078 63.6297
20 126.904 301.087 21 139.346 301.087 37.7985 3.14207 24.3043
20 77.1379 301.087 21 92.0679 301.087 41.4019 3.3328 22.4364
20 885.842 323.482 21 898.284 323.482 -15.248 -1.3203 45.3151
20 390.666 348.365 21 393.155 348.365 5.44236 -0.940585 18.7205
20 858.471 248.832 21 870.912 248.832 -16.1877 5.90557 65.6001
20 261.274 418.038 21 256.297 418.038 2.02866 -2.12287 10.2004
20 530.012 365.783 21 530.012 365.783 -0.809171 -1.71802 19.0723
20 537.477 363.295 21 537.477 363.295 -1.05399 -1.63985 19.2018
20 537.477 355.83 21 537.477 355.83 -1.07762 -1.36544 19.1817
20 288.645 306.063 21 288.645 306.063 5.55411 0.788018 13.9133
20 288.645 211.507 21 298.598 211.507 34.0609 12.0934 37.133
20 547.431 353.342 21 547.431 353.342 -1.40104 -1.29178 19.3563
20 482.734 99.5328 21 482.734 99.5328 -0.106542 7.74662 17.7387
20 286.157 199.066 21 296.11 199.066 33.8182 13.219 36.7088
20 512.594 368.271 21 512.594 368.271 -0.246819 -1.77859 18.7656
20 259.781 418.038 21 256.795 418.038 2.06937 -2.12285 10.1904
20 328.458 421.024 21 322.486 421.024 0.441979 -2.23027 10.7915
20 286.655 200.061 21 295.612 200.061 33.7787 13.1182 36.7299
20 764.412 304.57 21 773.37 304.57 -7.28139 0.676673 64.7579
20 289.641 217.977 21 298.598 217.977 34.207 11.4987 37.336
20 782.328 226.935 21 791.286 226.935 -9.38269 8.77546 63.7159
20 845.034 229.921 21 856.978 229.921 -15.0838 7.95348 65.2894
20 319.5 238.879 21 328.458 238.879 33.2658 9.63711 40.1466
20 797.258 241.865 21 806.216 241.865 -10.3869 5.69521 52.2471
20 304.57 280.683 21 307.556 280.683 7.11452 1.87313 15.9251
20 552.407 370.262 21 552.407 370.262 -1.37041 -1.95568 19.8047
20 522.547 113.467 21 522.547 113.467 -1.28064 7.22754 18.4588
20 582.267 280.683 21 582.267 280.683 -2.68886 1.28947 19.8639
20 519.561 367.276 21 519.561 367.276 -0.471493 -1.75441 18.8887
20 548.227 376.234 21 548.227 376.234 -1.68769 -2.05191 18.6928
20 308.154 222.157 21 318.903 222.157 49.6225 15.5545 52.9018
20 867.13 318.903 21 877.88 318.903 -15.7273 -1.1952 58.1469
20 390.567 347.569 21 394.15 347.569 5.44806 -0.907413 18.723
20 293.821 293.821 21 297.404 293.821 6.00042 1.24763 14.5031
20 501.645 365.485 21 501.645 365.485 0.0914818 -1.65653 18.5614
21 615 517 22 593 517 -7.15537 -2.86822 9.18146
21 746 41 22 757 41 -5.9149 28.8093 62.7791
21 486 75 22 486 75 -0.325331 8.5751 17.7698
21 289 423 22 284 423 1.22508 -2.2654 10.4547
21 225 415 22 223 415 3.17598 -2.09723 10.0965
21 361 340 22 363 340 6.2215 -0.516483 17.732
21 307 403 22 302 403 0.768367 -1.80116 10.6226
21 475 157 22 478 157 3.75051 7.94934 23.1963
21 474 161 22 477 161 3.80896 7.76408 23.1816
21 455 224 22 459 224 4.87487 4.82536 22.8684
21 390 261 22 392 261 5.13579 2.68016 18.4757
21 407 211 22 411 211 6.82047 5.54943 21.6748
21 564 187 22 564 187 -2.38237 4.62392 19.3646
21 571 335 22 571 335 2.29911 -0.970306 30.4882
21 320 418 22 314 418 0.498388 -2.16675 10.7516
21 276 286 22 278 286 7.52762 1.68501 14.8769
21 888 329 22 901 329 -14.7815 -1.75383 45.9645
21 138 297 22 151 297 37.8938 3.5752 24.2358
21 437 221 22 440 221 5.61492 5.00826 22.4245
21 807 317 22 818 317 -9.98317 -0.689316 46.22
21 242 414 22 239 414 2.51905 -2.04853 10.1228
21 738 309 22 748 309 -3.54557 0.321896 64.9923
21 730 309 22 740 309 -2.90344 0.354058 63.2562
21 594 518 22 572 518 -6.9161 -2.85688 9.01449
21 464 296 22 467 296 4.81342 1.32917 23.253
21 450 274 22 453 274 5.30677 2.43145 22.8587
21 481 354 22 481 354 0.697425 -1.20162 18.1696
21 271 422 22 267 422 1.69001 -2.23795 10.3113
21 627 251 22 627 251 -4.17231 2.26384 20.633
21 320 407 22 315 407 0.467631 -1.90414 10.7402
21 470 154 22 473 154 3.94536 8.10022 23.069
21 626.4 238.8 22 626.4 238.8 -4.18565 2.698 20.5895
21 582 372 22 580.8 372 -2.46206 -2.04059 20.0024
21 484.8 70.8 22 484.8 70.8 -0.303348 8.71632 17.7388
21 486 75.6 22 486 75.6 -0.324354 8.55415 17.7694
21 472.8 152.4 22 476.4 152.4 3.82127 8.16845 23.131
21 289.2 422.4 22 284.4 422.4 1.21823 -2.25097 10.4558
21 739.2 397.2 22 737 397.2 -7.88059 -2.55666 18.2522
21 802.8 324 22 813.6 324 -9.70153 -1.25364 48.7166
21 529.2 150 22 529.2 150 -1.41606 5.96115 18.6728
21 427.2 190.8 22 430.8 190.8 5.88438 6.46137 22.1181
21 607.2 267.6 22 607.2 267.6 -3.51331 1.70338 20.3014
21 609.6 325.2 22 613.2 325.2 3.73735 -0.617384 41.9174
21 902.4 321.6 22 915.6 321.6 -15.5119 -1.26329 45.3267
21 806.4 316.8 22 817.2 316.8 -9.95617 -0.683638 47.2036
21 777.6 309.6 22 787.2 309.6 -7.49176 0.0305112 64.7155
21 62.4 213.6 22 78 213.6 41.9484 10.5203 20.9275
21 298.8 217.2 22 308.4 217.2 34.0063 11.6665 37.1658
21 314.4 422.4 22 308.4 422.4 0.619815 -2.26438 10.6865
21 405.6 213.6 22 409.2 213.6 6.88901 5.42832 21.644
21 602.4 223.2 22 602.4 223.2 -3.47625 3.29084 20.1268
21 471.6 177.6 22 475.2 177.6 3.97798 6.9885 23.1603
21 740.16 244.8 22 750.24 244.8 -4.9893 6.22295 54.7515
21 449.28 236.16 22 452.16 236.16 5.70834 4.42022 23.5056
21 789.12 401.76 22 787.68 401.76 -9.12294 -2.6555 18.3063
21 264.96 403.2 22 260.64 403.2 1.79136 -1.77981 10.2451
21 306.72 400.32 22 302.4 400.32 0.724428 -1.73042 10.5831
21 573.12 165.6 22 573.12 165.6 -2.72532 5.35041 19.475
21 447.84 269.28 22 450.72 269.28 5.37559 2.66475 22.7938
21 486.72 243.36 22 496.8 243.36 63.3855 22.1249 120.59
21 492.48 370.08 22 492.48 370.08 0.388837 -1.81219 18.4111
21 315.36 413.28 22 309.6 413.28 0.575497 -2.04769 10.6891
21 67.68 256.32 22 83.52 256.32 48.9126 8.06945 23.6897
21 74.88 217.44 22 90.72 217.44 41.3815 10.2224 21.5257
21 622.08 239.04 22 622.08 239.04 -4.04915 2.69726 20.5156
21 607.68 267.84 22 607.68 267.84 -3.52801 1.69388 20.3097
21 498.24 365.76 22 498.24 365.76 0.189738 -1.6634 18.5028
21 473.76 161.28 22 476.64 161.28 3.81927 7.75096 23.1751
21 483.84 79.2 22 482.4 79.2 -0.246946 8.43746 17.74
21 469.44 149.76 22 472.32 149.76 3.94887 8.29847 23.0432
21 583.2 286.56 22 583.2 286.56 -2.71563 1.06341 19.894
21 290.304 323.136 22 290.304 323.136 5.63612 0.230678 13.979
21 902.016 323.136 22 914.112 323.136 -15.4949 -1.36726 45.3861
21 889.92 328.32 22 902.016 328.32 -14.8658 -1.70397 45.7624
21 744.768 138.24 22 755.136 138.24 -5.2313 18.8388 63.7841
21 317.952 423.36 22 312.768 423.36 0.552241 -2.29203 10.7308
21 74.304 285.12 22 89.856 285.12 41.4582 4.71493 21.3327
21 412.992 212.544 22 416.448 212.544 6.57636 5.4625 21.8213
21 409.536 210.816 22 412.992 210.816 6.71185 5.55191 21.7334
21 630.72 205.632 22 630.72 205.632 -4.40469 3.86027 20.5846
21 214.272 407.808 22 212.544 407.808 3.57483 -1.92742 10.0692
21 739.584 397.44 22 738.202 397.44 -7.88977 -2.56399 18.2574
21 787.968 400.896 22 786.24 400.896 -9.09618 -2.63353 18.3114
21 537.408 364.608 22 537.408 364.608 -1.05826 -1.69096 19.2035
21 255.744 411.264 22 252.288 411.264 2.06027 -1.97272 10.1791
21 571.968 165.888 22 571.968 165.888 -2.68934 5.34205 19.4544
21 426.816 191.808 22 430.272 191.808 5.90465 6.41447 22.1107
21 582.336 122.688 22 582.336 122.688 -3.1264 6.80782 19.5389
21 537.408 343.872 22 537.408 343.872 -1.12477 -0.931509 19.1533
21 357.696 314.496 22 359.424 314.496 6.17584 0.529101 17.5716
21 257.126 418.867 22 252.979 418.867 2.04448 -2.15838 10.1956
21 566.093 518.4 22 545.357 518.4 -6.58611 -2.84393 8.82956
21 483.149 99.5328 22 483.149 99.5328 -0.162187 7.75414 17.767
21 298.598 219.802 22 306.893 219.802 34.0362 11.4054 37.1516
21 545.357 354.586 22 545.357 354.586 -1.34237 -1.33735 19.3221
21 306.893 391.91 22 300.672 391.91 0.710642 -1.53272 10.5875
21 219.802 412.646 22 217.728 412.646 3.38399 -2.04615 10.0917
21 856.397 232.243 22 868.839 232.243 -14.9213 7.43915 64.7487
21 640.742 308.966 22 642.816 308.966 -3.16647 0.241826 25.8105
21 358.733 296.525 22 360.806 296.525 6.07701 1.25491 17.5768
21 609.639 313.528 22 614.615 313.528 7.17645 0.444193 52.3918
21 111.974 293.622 22 126.904 293.622 38.9238 3.88786 22.8457
21 298.598 204.042 22 308.552 204.042 33.9639 12.9931 37.1787
21 482.734 99.5328 22 482.734 99.5328 -0.149629 7.75474 17.7597
21 261.274 408.085 22 256.297 408.085 1.90111 -1.89665 10.2186
21 888.33 323.482 22 900.772 323.482 -14.7465 -1.35825 45.3916
21 612.127 328.458 22 614.615 328.458 -1.80612 -0.595964 25.6912
21 878.377 303.575 22 892.809 303.575 -16.1784 0.115379 62.649
21 826.122 241.367 22 838.564 241.367 -11.7803 5.58952 53.6788
21 537.477 363.295 22 537.477 363.295 -1.0642 -1.6429 19.2025
21 477.758 87.0912 22 477.758 87.0912 -0.0369715 8.1824 17.6505
21 537.477 355.83 22 537.477 355.83 -1.08884 -1.36887 19.1831
21 659.405 345.877 22 661.893 345.877 -3.92555 -1.46703 25.8087
21 525.036 114.463 22 525.036 114.463 -1.3949 7.18109 18.5242
21 522.547 113.467 22 522.547 113.467 -1.32182 7.21887 18.4788
21 534.491 364.29 22 534.491 364.29 -0.966118 -1.67416 19.1514
21 316.514 355.332 22 313.528 355.332 2.97714 -0.810087 12.792
21 624.071 334.43 22 627.057 334.43 -2.35535 -0.895414 25.7172
21 528.519 370.262 22 528.519 370.262 -0.756874 -1.88323 19.0584
21 895.795 313.528 22 907.739 313.528 -17.3317 -0.89817 61.4897
21 615.113 238.879 22 615.113 238.879 -3.83237 2.71451 20.3887
21 877.88 301.584 22 892.809 301.584 -16.1116 0.306405 62.3222
21 716.636 301.584 22 722.608 301.584 -1.63079 1.24486 62.7936
21 641.987 292.627 22 644.973 292.627 -3.254 0.98618 25.8392
21 519.561 358.318 22 519.561 358.318 -0.5115 -1.42831 18.8694
21 480.146 197.075 22 483.73 197.075 3.70569 6.0507 23.415
21 214.991 408.483 22 211.408 408.483 3.56289 -1.94585 10.0797
21 741.719 394.15 22 741.719 394.15 -7.95098 -2.46753 18.2462
21 888.629 308.154 22 902.962 308.154 -16.9433 -0.370409 62.5323
21 806.216 283.071 22 816.965 283.071 -10.2813 2.61774 63.5697
21 476.563 365.485 22 476.563 365.485 1.68683 -1.72679 19.3388
21 791.883 243.656 22 802.633 243.656 -9.21557 5.89704 55.3919
21 315.32 347.569 22 315.32 347.569 6.59313 -0.694721 15.7569
21 849.214 376.234 22 849.214 376.234 -10.525 -1.94074 18.2343
21 612.724 240.073 22 612.724 240.073 -3.75376 2.67662 20.3514
21 440.731 222.157 22 444.315 222.157 5.4634 4.94462 22.5168
21 523.145 114.662 22 523.145 114.662 -1.33675 7.17715 18.4912
22 130 294 23 143 294 40.2951 4.08335 23.7584
22 426 300 23 435 300 39.0629 4.10479 60.9858
22 614 325 23 617 325 3.95593 -0.606535 41.997
22 911 331 23 924 331 -15.3518 -1.94355 45.804
22 458 222 23 461 222 4.84792 4.93769 22.8697
22 762 244 23 772.8 244 -6.1468 5.8559 53.092
22 302 401 23 297 401 0.784099 -1.76423 10.6289
22 239 416 23 236 416 2.53693 -2.11472 10.1217
22 549 351 23 549 351 -1.4796 -1.21319 19.38
22 513 311 23 513 311 -0.476153 0.303396 18.6496
22 753 209 23 764 209 -4.62139 11.1379 64.4228
22 314 416 23 309 416 0.515086 -2.12947 10.7378
22 104 319 23 118 319 41.6765 2.03648 22.3534
22 736 320 23 745 320 -4.24437 -0.714607 48.5181
22 477 161 23 480 161 3.77901 7.77905 23.1935
22 91 470 23 87 470 1.90864 -2.51221 6.86326
22 312 222 23 321 222 29.2906 10.1393 33.8698
22 440 221 23 443 221 5.60107 5.03115 22.4285
22 590 215 23 590 215 -3.13012 3.58145 19.8923
22 453 274 23 456 274 5.29749 2.44354 22.8605
22 284 422 23 279 422 1.24224 -2.25591 10.4463
22 363 339 23 365 339 6.22054 -0.468476 17.7286
22 411 211 23 414 211 6.77301 5.5819 21.6988
22 464 90 23 464 90 0.359826 8.13246 17.4474
22 593 518 23 571 518 -7.13571 -2.87155 9.16568
22 622 241 23 622 241 -4.04845 2.60619 20.5156
22 363 296 23 365 296 6.03203 1.29432 17.6619
22 234 393 23 231 393 2.63803 -1.54137 10.0814
22 269 348 23 268 348 3.59974 -0.508895 11.729
22 467 296 23 470 296 4.80441 1.33623 23.2544
22 768 396 23 766 396 -8.64946 -2.4911 18.2462
22 420 227 23 423 227 6.4709 4.79424 21.9511
22 584 288 23 584 288 -2.74854 1.0015 19.9127
22 911 315 23 924 315 -15.4013 -0.872284 45.8049
22 309.6 406.8 23 304.8 406.8 0.57433 -1.90205 10.6727
22 464.4 90 23 463.68 90 0.34774 8.13175 17.4545
22 864 312 23 877.2 312 -14.1328 -0.668651 65.0166
22 507.6 132 23 507.6 132 -0.844061 6.61314 18.2742
22 298.8 403.2 23 294 403.2 0.794977 -1.80429 10.5466
22 607.2 355.2 23 609.6 355.2 -1.86844 -1.74769 24.3143
22 301.2 400.8 23 296.4 400.8 0.75524 -1.75192 10.5856
22 476.4 152.4 23 480 152.4 3.76564 8.18324 23.1585
22 621.6 240 23 621.6 240 -4.03864 2.6423 20.5066
22 384 338.4 23 386.4 338.4 5.67249 -0.490961 18.3702
22 900 330 23 913.2 330 -14.7819 -1.85996 45.963
22 896.4 321.6 23 908.4 321.6 -14.5747 -1.2728 45.6233
22 488.4 254.4 23 498 254.4 61.1982 18.1695 112.736
22 607.2 267.6 23 607.2 267.6 -3.52195 1.68868 20.2988
22 88.8 284.4 23 104.4 284.4 41.4831 4.89984 21.3319
22 412.8 213.6 23 416.4 213.6 6.70852 5.45285 21.7465
22 816 322.8 23 826.8 322.8 -9.90985 -1.16038 46.4954
22 816 308.4 23 828 308.4 -10.0035 -0.0619069 63.7225
22 607.2 272.4 23 607.2 272.4 -3.50927 1.51748 20.308
22 442.8 220.8 23 446.4 220.8 5.48059 5.03305 22.4943
22 360 315.6 23 362.4 315.6 6.18284 0.498045 17.5914
22 451.2 276 23 454.8 276 5.38303 2.35084 22.8204
22 612 268.8 23 612 268.8 -3.66747 1.63714 20.3881
22 385.2 343.2 23 387.6 343.2 5.65708 -0.694471 18.4106
22 466.8 296.4 23 470.4 296.4 4.81403 1.3171 23.2494
22 84 255.6 23 98.4 255.6 42.2052 7.36387 21.3493
22 583.2 286.8 23 583.2 286.8 -2.72779 1.04583 19.894
22 475.2 177.6 23 477.6 177.6 3.92585 7.00195 23.1858
22 293.76 326.88 23 293.76 326.88 5.7714 0.115813 14.1649
22 548.64 349.92 23 548.64 349.92 -1.47289 -1.17298 19.3687
22 318.24 420.48 23 312.48 420.48 0.442366 -2.24289 10.7944
22 836.64 316.8 23 848.16 316.8 -11.6418 -0.968704 60.3102
22 129.6 293.76 23 142.56 293.76 40.4926 4.12005 23.8124
22 524.16 168.48 23 525.6 168.48 2.84494 7.9484 26.2004
22 735.84 306.72 23 744.48 306.72 -2.5934 0.560217 62.4725
22 544.32 354.24 23 544.32 354.24 -1.32124 -1.3232 19.3037
22 305.28 220.32 23 313.92 220.32 33.6748 11.349 36.5673
22 570.24 334.08 23 568.8 334.08 -2.19298 -0.636055 19.7406
22 305.28 408.96 23 299.52 408.96 0.666846 -1.94846 10.6209
22 453.6 273.6 23 456.48 273.6 5.26902 2.46126 22.8728
22 518.4 313.92 23 518.4 313.92 -0.636596 0.188158 18.7514
22 535.68 364.32 23 535.68 364.32 -1.01414 -1.67713 19.1727
22 787.68 403.2 23 786.24 403.2 -9.11261 -2.68046 18.3006
22 83.52 256.32 23 97.92 256.32 48.9058 8.26651 23.7138
22 476.64 355.68 23 476.64 355.68 0.831297 -1.25485 18.095
22 570.24 168.48 23 570.24 168.48 -2.6556 5.23648 19.4414
22 408.96 253.44 23 411.84 253.44 7.06267 3.54955 21.7312
22 329.76 420.48 23 324 420.48 0.211186 -2.25769 10.9381
22 472.32 154.08 23 475.2 154.08 3.94347 8.11543 23.0648
22 718.56 338.4 23 722.88 338.4 -5.28188 -1.49624 32.4509
22 630.72 205.92 23 630.72 205.92 -4.412 3.81997 20.5827
22 479.52 348.48 23 479.52 348.48 0.713712 -0.996432 18.1318
22 482.4 79.2 23 482.4 79.2 -0.245416 8.45113 17.734
22 447.552 231.552 23 451.008 231.552 5.33109 4.50638 22.6345
22 468.288 96.768 23 468.634 96.768 0.400546 8.0146 17.7534
22 789.696 241.92 23 800.064 241.92 -8.32546 5.68184 52.3601
22 317.952 419.904 23 312.768 419.904 0.445393 -2.2284 10.7894
22 89.856 285.12 23 103.68 285.12 41.4181 4.83686 21.3778
22 98.496 293.76 23 112.32 293.76 41.232 4.12257 21.8753
22 616.896 343.872 23 620.352 343.872 -1.8645 -1.32395 25.6857
22 796.608 188.352 23 806.976 188.352 -9.19831 8.3051 43.5833
22 812.16 324.864 23 822.528 324.864 -9.65882 -1.30196 46.5108
22 219.456 409.536 23 217.728 409.536 3.31099 -1.97961 10.0836
22 497.664 366.336 23 497.664 366.336 0.201103 -1.68372 18.4962
22 492.48 369.792 23 492.48 369.792 0.377723 -1.80158 18.4093
22 898.56 312.768 23 912.384 312.768 -16.6473 -0.874047 62.6383
22 582.336 122.688 23 582.336 122.688 -3.15648 6.7798 19.5512
22 522.547 114.048 23 522.547 114.048 -1.35798 7.19393 18.4983
22 622.08 238.464 23 622.08 238.464 -4.05822 2.6953 20.5096
22 483.149 99.5328 23 483.149 99.5328 -0.202185 7.76434 17.7844
22 495.59 367.027 23 495.59 367.027 0.270138 -1.70554 18.4613
22 101.606 487.296 23 95.3856 487.296 1.37188 -2.75792 6.81751
22 539.136 335.923 23 539.136 335.923 -1.21747 -0.646245 19.1688
22 306.893 219.802 23 315.187 219.802 33.7347 11.4468 36.8086
22 85.0176 311.04 23 101.952 311.04 50.6512 3.21886 24.2754
22 590.976 373.248 23 590.976 373.248 -2.79441 -2.08751 20.0422
22 452.045 234.317 23 454.118 234.317 5.34979 4.42178 23.0116
22 910.311 323.482 23 924.826 323.482 -15.2635 -1.42156 45.216
22 367.027 410.573 23 360.806 410.573 0.0052165 -2.18059 11.9287
22 885.427 246.758 23 899.943 246.758 -16.223 5.70232 65.4451
22 885.427 313.114 23 899.943 313.114 -15.9572 -0.886223 65.8759
22 80.8704 259.2 23 97.4592 259.2 50.0569 8.13756 23.9102
22 528.768 367.027 23 528.768 367.027 -0.785107 -1.7644 19.0562
22 467.804 94.5562 23 467.804 94.5562 0.331046 8.02922 17.6278
22 617.104 288.645 23 619.592 288.645 -3.77417 0.918201 20.518
22 291.134 320.993 23 290.304 320.993 5.6387 0.31849 13.9749
22 308.552 281.18 23 311.04 281.18 6.29225 1.81017 15.2659
22 870.912 231.414 23 883.354 231.414 -15.0707 7.31661 64.9002
22 579.779 330.947 23 582.267 330.947 1.6627 -0.730061 29.6665
22 801.239 241.367 23 811.193 241.367 -9.17294 5.67948 52.8608
22 599.685 338.412 23 602.174 338.412 0.593614 -1.19927 29.9282
22 763.914 243.855 23 773.868 243.855 -6.21383 5.99535 54.3043
22 537.477 355.83 23 537.477 355.83 -1.10021 -1.36904 19.1836
22 82.1146 258.785 23 97.0445 258.785 50.2257 8.2093 24.0683
22 589.732 204.042 23 589.732 204.042 -3.15289 3.9651 19.863
22 286.157 420.526 23 281.18 420.526 1.17979 -2.22016 10.4618
22 751.473 233.902 23 761.426 233.902 -4.33855 8.44205 64.3819
22 465.316 306.063 23 467.804 306.063 4.92184 0.847565 23.2349
22 530.012 370.76 23 530.012 370.76 -0.813499 -1.9036 19.0844
22 388.178 298.598 23 390.666 298.598 5.36307 1.15509 18.4058
22 468.8 98.5375 23 468.8 98.5375 0.553269 8.08227 18.0053
22 898.781 307.556 23 913.711 307.556 -16.6858 -0.385421 62.6309
22 594.211 325.472 23 600.183 325.472 0.952841 -0.460878 30.1142
22 644.973 292.627 23 647.959 292.627 -3.2629 0.967436 25.8357
22 310.542 217.977 23 319.5 217.977 34.2297 11.8363 37.65
22 618.099 343.388 23 621.085 343.388 -1.9281 -1.30227 25.673
22 800.244 241.865 23 809.202 241.865 -9.09801 5.6414 52.8169
22 480.744 92.5655 23 480.744 92.5655 -0.151532 8.00452 17.7297
22 510.603 122.425 23 510.603 122.425 -0.967164 6.93292 18.3065
22 674.833 340.402 23 677.819 340.402 -4.47492 -1.24367 25.8487
22 522.547 113.467 23 522.547 113.467 -1.36037 7.21311 18.496
22 477.758 376.234 23 477.758 376.234 0.418294 -1.9367 17.505
22 605.558 365.485 23 605.558 365.485 -2.67746 -1.97794 21.8782
22 476.563 365.485 23 477.758 365.485 1.68967 -1.72271 19.2951
22 480.146 218.574 23 487.313 218.574 66.2693 28.8462 117.39
22 326.07 222.157 23 336.819 222.157 49.9345 15.9293 52.7364
22 594.808 229.324 23 594.808 229.324 -3.23967 3.0687 20.0058
22 673.638 340.402 23 677.221 340.402 -4.42478 -1.2419 25.8417
22 283.071 329.653 23 283.071 329.653 4.40102 0.0123645 12.7729
22 354.735 415.649 23 347.569 415.649 -0.304045 -2.17304 11.2451
22 211.408 404.9 23 211.408 404.9 3.62823 -1.86933 10.0616
22 354.735 404.9 23 347.569 404.9 -0.334483 -1.91367 11.2332
23 825 324 24 837 324 -9.83966 -1.28631 46.5298
23 309 418 24 304 418 0.533483 -2.19034 10.7382
23 896 372 24 901 372 -12.0718 -2.55267 25.2694
23 461 222 24 464 222 4.83241 4.95347 22.8782
23 924 332 24 937 332 -15.3694 -2.04869 45.7852
23 813 319 24 823 319 -9.11133 -0.881841 46.3398
23 796 311 24 806 311 -7.12859 -0.235292 64.8095
23 297 400 24 292 400 0.7973 -1.74857 10.6221
23 359 414 24 353 414 -0.347796 -2.1851 11.4995
23 124 486 24 116 486 0.239264 -2.63745 6.81019
23 908 328 24 921 328 -14.9494 -1.89329 49.7917
23 492 226 24 502 226 66.5883 27.1063 118.603
